,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,clusters,cluster
1091,7.10140037536621,11.6351289749146,0.934090614318848,70.6999969482422,0.961830735206604,0.0996202155947685,0.388170599937439,0.74369865655899,0.200136616826057,0.770686686038971,1,purple
1092,6.96409702301025,11.627477645874,0.913907706737518,70.9000015258789,0.916520953178406,0.0510065779089928,0.402753204107285,0.725599825382233,0.227411717176437,0.743670523166656,1,purple
1093,7.13080930709839,11.635591506958,0.916683256626129,71.0999984741211,0.789655447006226,-0.0615822561085224,0.300811767578125,0.600760519504547,0.184799984097481,0.73669022321701,1,purple
1094,6.89112710952759,11.6379146575928,0.875469446182251,71.3000030517578,0.937987685203552,0.0996662527322769,0.366286784410477,0.760254263877869,0.170409396290779,0.66273832321167,1,purple
1095,6.70157146453857,11.6367588043213,0.933604598045349,71.5,0.932256400585175,0.0473228432238102,0.375390470027924,0.727877914905548,0.193050339818001,0.694678366184235,1,purple
1096,6.96734094619751,11.6637878417969,0.941260576248169,71.5250015258789,0.882365345954895,0.0136205889284611,0.356336325407028,0.706498742103577,0.192300707101822,0.678977847099304,1,purple
1097,7.0613808631897,11.6525640487671,0.905435502529144,71.5500030517578,0.902821719646454,0.0393765978515148,0.330173581838608,0.725731790065765,0.184467002749443,0.73892205953598,1,purple
1098,7.24263095855713,11.6531219482422,0.902192413806915,71.5749969482422,0.883929848670959,-0.025720126926899,0.385146111249924,0.714694261550903,0.201894342899323,0.755200862884521,1,purple
1099,7.40401554107666,11.6658029556274,0.912104547023773,71.5999984741211,0.930321216583252,-0.0496998243033886,0.389598429203033,0.741738080978394,0.211639806628227,0.780171036720276,1,purple
1101,4.64007902145386,7.43879270553589,0.775688588619232,54.6199989318848,0.332436114549637,-0.0988104566931725,0.773066520690918,0.582536518573761,0.214525178074837,0.775205969810486,2,dark purple
1102,4.38141536712646,7.33624649047852,0.818402647972107,55.3400001525879,0.545555591583252,-0.061321634799242,0.897100150585175,0.516020476818085,0.234825983643532,0.649581789970398,2,dark purple
1103,3.55060958862305,7.33857393264771,0.673088312149048,55.5800018310547,0.487007886171341,-0.0543043278157711,0.853590488433838,0.587817192077637,0.193977415561676,0.350055396556854,2,dark purple
1104,3.81560707092285,7.33418464660645,0.672546744346619,55.8199996948242,0.479550391435623,-0.0178221687674522,0.867707669734955,0.600077331066132,0.241230845451355,0.396854281425476,2,dark purple
1105,3.67562699317932,7.34002113342285,0.655214130878448,56.060001373291,0.528805017471313,-0.0225075278431177,0.791055619716644,0.641383528709412,0.192181751132011,0.509788870811462,2,dark purple
1106,3.59251403808594,7.34392213821411,0.6467165350914,56.2999992370605,0.544753611087799,-0.0401510782539845,0.860953390598297,0.674233138561249,0.226243451237679,0.482404798269272,2,dark purple
1107,3.6630859375,7.3561954498291,0.746496975421906,56.5499992370605,0.569645404815674,-0.0683208778500557,0.864171147346497,0.669859111309052,0.204255416989326,0.49019917845726,2,dark purple
1108,4.07862043380737,7.36797666549683,0.626331984996796,56.7999992370605,0.570347905158997,-0.0326470695436001,0.847260773181915,0.701161801815033,0.374838024377823,0.541916131973267,2,dark purple
1109,4.07058668136597,7.37272548675537,0.665512979030609,57.0499992370605,0.551473081111908,0.0041809435933828,0.88914567232132,0.723371803760529,0.362013816833496,0.44230592250824,2,dark purple
1110,4.33908748626709,7.38932800292969,0.700610101222992,57.2999992370605,0.54953521490097,-0.0106334676966071,0.7199826836586,0.698719620704651,0.303959667682648,0.660091161727905,2,dark purple
1111,3.82986807823181,7.0280876159668,0.553878903388977,45.3600006103516,0.76714164018631,0.176116988062859,0.676439166069031,0.608673572540283,0.222251549363136,0.691727876663208,2,dark purple
1112,4.89103651046753,7.09177589416504,0.600266993045807,46.4199981689453,0.909993827342987,0.178013056516647,0.691305458545685,0.691453099250793,0.175514221191406,0.763352692127228,2,dark purple
1113,5.14823961257935,7.18812274932861,0.718450009822845,48.5400009155273,0.879161238670349,0.151711881160736,0.68892627954483,0.694449782371521,0.130396395921707,0.829375684261322,2,dark purple
1114,3.94606256484985,7.24465131759644,0.612736761569977,50.6599998474121,0.733463823795319,0.0744886696338654,0.852994203567505,0.619638383388519,0.268474787473679,0.419558852910995,2,dark purple
1115,4.27926969528198,7.2347469329834,0.603725671768188,51.7200012207031,0.637362718582153,0.144998073577881,0.885784983634949,0.717376053333282,0.20046292245388,0.471810191869736,2,dark purple
1116,4.03508424758911,7.25705528259277,0.563161551952362,52.7799987792969,0.751995265483856,0.0542462952435017,0.856666088104248,0.699051320552826,0.247828677296638,0.641565203666687,2,dark purple
1117,4.56308031082153,7.28445959091187,0.511616110801697,53.8400001525879,0.78576672077179,0.0368440933525562,0.824017882347107,0.652700364589691,0.262713402509689,0.619818270206451,2,dark purple
1118,3.86763834953308,7.28448057174683,0.494381636381149,54.9000015258789,0.801390707492828,0.0338238812983036,0.834825396537781,0.602146029472351,0.259763956069946,0.568601787090302,2,dark purple
1119,3.47649264335632,7.28192043304443,0.524299621582031,55.4500007629395,0.809884130954742,0.0416152216494083,0.82361501455307,0.584088563919067,0.324738919734955,0.552534401416779,2,dark purple
1120,3.41686296463013,7.2944769859314,0.555422723293304,56.0,0.847920775413513,0.0006379332044161,0.734636604785919,0.59167891740799,0.312088340520859,0.620332539081573,2,dark purple
1121,3.33463358879089,7.31103944778442,0.527843475341797,56.5499992370605,0.798915147781372,0.0476099401712418,0.765963792800903,0.548135459423065,0.364894032478333,0.572984874248505,2,dark purple
1122,3.86912369728088,7.33767986297607,0.548956096172333,57.0999984741211,0.764864206314087,-0.0222715586423874,0.680247962474823,0.516828775405884,0.348162442445755,0.574215412139893,2,dark purple
1123,3.63528323173523,7.31618928909302,0.557914316654205,58.2000007629395,0.757269024848938,-0.008707582950592,0.740276992321014,0.550894737243652,0.325555235147476,0.514003276824951,0,pink
1124,6.01171684265137,9.83908462524414,0.865899801254272,65.0800018310547,0.836765766143799,0.199483811855316,0.739797234535217,0.687222063541412,0.242824569344521,0.784567058086395,0,pink
1125,6.23890447616577,9.88057613372803,0.871497094631195,65.1600036621094,0.843627631664276,0.0877105072140694,0.799052059650421,0.719230771064758,0.162261575460434,0.75070583820343,0,pink
1126,5.80678176879883,9.90864944458008,0.80281138420105,65.2399978637695,0.779565989971161,0.042640432715416,0.883765518665314,0.727531135082245,0.185744985938072,0.663472473621368,0,pink
1127,5.3847017288208,9.87524127960205,0.791666388511658,65.3199996948242,0.874319791793823,-0.010368506424129,0.858095228672028,0.740035116672516,0.16354975104332,0.818658828735352,0,pink
1128,5.58028173446655,9.92995262145996,0.839095771312714,65.4000015258789,0.769190669059753,0.0306443180888891,0.843691051006317,0.752467334270477,0.191947668790817,0.733622133731842,0,pink
1129,5.78636741638184,9.96595764160156,0.770422995090485,65.4800033569336,0.840359091758728,-0.0180237144231796,0.841504573822021,0.785432994365692,0.154874965548515,0.785984396934509,0,pink
1130,5.91428375244141,10.004789352417,0.841218948364258,65.5599975585938,0.848071813583374,0.0153062837198377,0.846618473529816,0.744375228881836,0.176881894469261,0.761775732040405,0,pink
1131,5.7701997756958,10.0369663238525,0.830900132656097,65.6399993896484,0.791310429573059,0.26227343082428,0.755383491516113,0.66411280632019,0.316551625728607,0.754481136798859,0,pink
1132,5.96292161941528,10.0818939208984,0.863067030906677,65.7200012207031,0.808384358882904,0.237458944320679,0.84481543302536,0.710559785366058,0.260893493890762,0.631384253501892,0,pink
1133,6.32212114334106,10.1181077957153,0.817616283893585,65.8000030517578,0.674594461917877,0.220396250486374,0.837892234325409,0.73274290561676,0.313732743263245,0.436821788549423,0,pink
1134,5.33881759643555,10.2247505187988,0.789408564567566,65.7249984741211,0.874548256397247,0.125218078494072,0.894131124019623,0.716042220592499,0.200366735458374,0.732398390769958,0,pink
1135,5.42795419692993,10.2548999786377,0.84249883890152,65.6999969482422,0.915778696537018,0.121085971593857,0.781943917274475,0.734578728675842,0.176071688532829,0.716807246208191,0,pink
1136,6.01419878005981,10.1838302612305,0.796895384788513,65.6750030517578,0.877859234809875,0.0977866873145103,0.746997535228729,0.721455097198486,0.288135021924973,0.748145461082458,0,pink
1138,4.014075756073,7.59272193908691,0.761116147041321,49.939998626709,0.555075645446777,-0.0713627338409424,0.761045753955841,0.747596442699432,0.208562687039375,0.645458936691284,2,dark purple
1139,4.11466407775879,7.60702419281006,0.74660062789917,50.6199989318848,0.494840055704117,-0.0116852102801204,0.917589664459229,0.717300117015839,0.164490669965744,0.316960841417313,2,dark purple
1140,3.97659850120544,7.62135696411133,0.732557058334351,50.9599990844727,0.633815944194794,0.0087445536628365,0.819207727909088,0.728791058063507,0.149751499295235,0.479649901390076,2,dark purple
1141,3.76230502128601,7.64154624938965,0.75092226266861,51.2999992370605,0.749049723148346,-0.0275282710790634,0.810591161251068,0.764216899871826,0.161666169762611,0.706663906574249,2,dark purple
1142,4.66683292388916,7.64272594451904,0.795505046844482,51.6399993896484,0.822847604751587,-0.100400149822235,0.726062476634979,0.751705825328827,0.131821230053902,0.707489848136902,2,dark purple
1143,4.31301689147949,7.60479831695557,0.823435068130493,51.9799995422363,0.704219281673431,-0.0878918990492821,0.786719501018524,0.647199988365173,0.109447501599789,0.486437916755676,2,dark purple
1144,3.67627716064453,7.59847927093506,0.81969141960144,52.3199996948242,0.664711058139801,-0.0528952032327652,0.754807353019714,0.716894388198853,0.192900717258453,0.604514002799988,2,dark purple
1145,3.9747142791748,7.63790941238403,0.843123435974121,52.6599998474121,0.651513874530792,-0.0370289720594883,0.657930552959442,0.721907436847687,0.18563412129879,0.623277962207794,2,dark purple
1146,4.58209848403931,7.66843795776367,0.830189168453217,53.0,0.633753538131714,-0.0671865865588188,0.800046741962433,0.695829927921295,0.243003010749817,0.572915017604828,2,dark purple
1147,4.01602792739868,7.69555807113647,0.83625453710556,53.4000015258789,0.696007370948792,-0.0695542395114899,0.862326681613922,0.738429367542267,0.305299431085587,0.524199366569519,2,dark purple
1148,4.74185037612915,7.71726131439209,0.741359412670135,53.7999992370605,0.753213346004486,-0.0691119283437729,0.862655162811279,0.664621233940125,0.392784148454666,0.504820108413696,2,dark purple
1149,4.41572952270508,7.73355340957642,0.691859066486359,54.2000007629395,0.737204551696777,-0.0336138196289539,0.793091416358948,0.688584208488464,0.369648188352585,0.510795414447784,2,dark purple
1150,4.98799180984497,7.75005578994751,0.754558086395264,54.5999984741211,0.670405089855194,-0.0373877696692944,0.846340000629425,0.64586067199707,0.357764512300491,0.478748500347137,2,dark purple
1151,4.26947355270386,7.70791387557983,0.567915260791779,55.0,0.645313560962677,-0.0667629614472389,0.8946373462677,0.647650241851807,0.439628124237061,0.436267673969269,2,dark purple
1152,4.11309576034546,7.7177095413208,0.573393523693085,55.4000015258789,0.67278927564621,-0.0024135049898177,0.901567280292511,0.639572978019714,0.438466876745224,0.499018281698227,2,dark purple
1158,6.45211791992188,10.5248775482178,0.941215872764587,71.120002746582,0.903936624526978,0.398927301168442,0.669645309448242,0.605655908584595,0.352065593004227,0.721220314502716,1,purple
1159,6.61339426040649,10.592755317688,0.918764889240265,71.3000030517578,0.912178039550781,0.342719376087189,0.663886308670044,0.640534222126007,0.355040580034256,0.734930515289307,1,purple
1160,6.59084224700928,10.6099634170532,0.93036937713623,71.3499984741211,0.9160236120224,0.342253804206848,0.69649463891983,0.644831895828247,0.355443775653839,0.618818283081055,1,purple
1161,6.67566585540771,10.6606426239014,0.937331795692444,71.4000015258789,0.923642933368683,0.248537376523018,0.690494537353516,0.665943562984467,0.302443116903305,0.752005159854889,1,purple
1162,6.90971088409424,10.6762189865112,0.931541502475739,71.4499969482422,0.927340686321259,0.175904512405396,0.595199882984161,0.666130423545837,0.295698791742325,0.757713675498962,1,purple
1163,6.73297739028931,10.690821647644,0.921578526496887,71.5,0.923966825008392,0.0837246030569077,0.68941056728363,0.641677618026733,0.356243938207626,0.704372525215149,1,purple
1164,6.156822681427,10.5769968032837,0.937920272350311,71.5500030517578,0.930600464344025,0.0015340697718784,0.674626350402832,0.57604193687439,0.410913228988647,0.814707040786743,1,purple
1166,4.14904308319092,8.51290798187256,0.681909024715424,56.5,0.572888374328613,-0.0708577334880829,0.586450517177582,0.732085704803467,0.174228683114052,0.518081247806549,2,dark purple
1167,4.24807500839233,8.48074531555176,0.670252621173859,56.7999992370605,0.593264877796173,-0.0169340018182993,0.840947508811951,0.747175514698029,0.176086440682411,0.432421237230301,2,dark purple
1168,4.50043153762817,8.45267105102539,0.819333791732788,57.0999984741211,0.735071182250977,0.0403200760483742,0.848293781280518,0.717251658439636,0.169828593730927,0.373214960098267,2,dark purple
1169,4.7723069190979,8.44926643371582,0.856507837772369,57.4000015258789,0.66893059015274,0.0561355426907539,0.727364480495453,0.737156510353088,0.128675624728203,0.493744522333145,2,dark purple
1170,4.78480434417725,8.460693359375,0.750276565551758,57.7000007629395,0.566920220851898,0.0529939532279968,0.746937870979309,0.729369521141052,0.174862578511238,0.429031640291214,0,pink
1171,4.67320394515991,8.47487831115723,0.763332724571228,58.0,0.487372756004333,-0.0201637055724859,0.707005798816681,0.749466240406036,0.163681492209435,0.383974999189377,0,pink
1172,4.19901514053345,8.48605632781982,0.741155803203583,58.2999992370605,0.602800250053406,-0.077608734369278,0.675553739070892,0.742709338665009,0.195690348744392,0.454325795173645,0,pink
1173,4.4828052520752,8.49864387512207,0.85277795791626,58.5999984741211,0.46831813454628,-0.0531042255461216,0.589483082294464,0.743177890777588,0.163452431559563,0.349493026733398,0,pink
1174,3.92266416549683,8.52207469940186,0.874945938587189,58.9000015258789,0.447086572647095,0.0564929842948914,0.715358436107635,0.797596335411072,0.193899720907211,0.293832391500473,0,pink
1175,4.47214937210083,8.5060453414917,0.784826874732971,59.125,0.46656146645546,-0.17382238805294,0.841835141181946,0.7101930975914,0.221666142344475,0.208929225802422,0,pink
1176,4.67815971374512,8.53867053985596,0.77922523021698,59.3499984741211,0.527446806430817,-0.153866916894913,0.777314066886902,0.630861043930054,0.272321939468384,0.292109727859497,0,pink
1177,4.31361532211304,8.55514240264893,0.801595509052277,59.5750007629395,0.466888546943665,-0.114208921790123,0.710529267787933,0.665246367454529,0.275557994842529,0.258394151926041,0,pink
1178,4.15261936187744,8.58372974395752,0.798101961612701,59.7999992370605,0.62750518321991,-0.104339271783829,0.742890298366547,0.686362624168396,0.259738504886627,0.311262428760529,0,pink
1179,5.47707319259644,9.76736831665039,0.800273180007935,63.5200004577637,0.848193764686584,0.189825937151909,0.846761405467987,0.653383791446686,0.252504825592041,0.665332794189453,0,pink
1180,5.64777994155884,9.86475849151611,0.784822046756744,63.8800010681152,0.824230313301086,0.174593061208725,0.879405558109283,0.740984320640564,0.222399607300758,0.562462270259857,0,pink
1181,5.61000347137451,9.93532180786133,0.836032152175903,63.9749984741211,0.819175660610199,0.137704193592072,0.890661358833313,0.705523014068604,0.245711892843246,0.56537926197052,0,pink
1182,6.17411756515503,9.97185230255127,0.910142242908478,63.9500007629395,0.912307500839233,0.0849619135260582,0.818179905414581,0.682493925094604,0.168721184134483,0.614670753479004,0,pink
1183,5.88174057006836,10.0082139968872,0.908841550350189,63.9249992370605,0.866928100585938,-0.0749194547533989,0.785249710083008,0.710393309593201,0.157993257045746,0.619251132011414,0,pink
1184,6.24116516113281,10.0375709533691,0.913134276866913,63.9000015258789,0.89315789937973,-0.0542507842183113,0.810200810432434,0.734807193279266,0.149362727999687,0.634860455989838,0,pink
1185,6.01530027389526,9.8762674331665,0.892565965652466,63.875,0.842598080635071,-0.031563438475132,0.771790087223053,0.699538052082062,0.138401791453362,0.543944299221039,0,pink
1186,5.94912004470825,9.92598724365234,0.886509895324707,63.8499984741211,0.802364587783813,-0.0073179840110242,0.783532083034515,0.665566384792328,0.135523796081543,0.527145624160767,0,pink
1188,6.52537822723389,9.82351493835449,0.878805637359619,64.6800003051758,0.670430362224579,-0.0961839631199837,0.746681034564972,0.753813922405243,0.248497769236565,0.41814661026001,0,pink
1189,6.82903623580933,9.81993293762207,0.876327812671661,64.8199996948242,0.677477300167084,-0.129144459962845,0.784897923469543,0.77433568239212,0.201175302267075,0.413553208112717,0,pink
1190,6.96281909942627,9.75085926055908,0.868220746517181,64.9599990844727,0.682463407516479,-0.0773904249072075,0.764225542545319,0.763129532337189,0.19607076048851,0.446137845516205,0,pink
1191,6.8023886680603,9.78639221191406,0.876389682292938,65.0999984741211,0.778120756149292,-0.0499042570590973,0.692891895771027,0.745259702205658,0.215494677424431,0.371986269950867,0,pink
1192,6.90951538085938,9.8084192276001,0.824064075946808,65.2399978637695,0.831368088722229,-0.100942686200142,0.697580218315125,0.700016021728516,0.227555885910988,0.383446395397186,0,pink
1193,7.32018518447876,9.83064270019531,0.767279446125031,65.379997253418,0.787768304347992,-0.0944496616721153,0.633281111717224,0.72197550535202,0.278110533952713,0.361408799886703,0,pink
1194,7.44254636764526,9.83093643188477,0.759138405323029,65.5199966430664,0.738716661930084,-0.166309222579002,0.614747047424316,0.749586701393127,0.222948729991913,0.395571351051331,0,pink
1195,6.67983102798462,9.84625911712646,0.781964957714081,65.6600036621094,0.779132902622223,-0.0958966389298439,0.629851162433624,0.759792625904083,0.228730410337448,0.327582031488419,0,pink
1196,6.23628711700439,9.86624813079834,0.760614275932312,65.8000030517578,0.719465970993042,-0.153377383947372,0.707971930503845,0.706144869327545,0.237188041210175,0.256193161010742,0,pink
1197,6.82417297363281,9.88018131256104,0.893492579460144,65.8000030517578,0.751613080501556,-0.154542341828346,0.808579444885254,0.801958680152893,0.219571486115456,0.277944058179855,0,pink
1198,6.41029930114746,9.88945293426514,0.799839377403259,65.8000030517578,0.86140513420105,-0.203024551272392,0.800893068313599,0.775285363197327,0.230990886688232,0.256953150033951,0,pink
1199,6.54957866668701,9.89990139007568,0.858068883419037,65.8000030517578,0.816200494766235,-0.180660098791122,0.808638095855713,0.815285325050354,0.213254362344742,0.294568479061127,0,pink
1200,6.43194532394409,9.88721942901611,0.85168582201004,65.8000030517578,0.903384447097778,-0.142359331250191,0.808537602424622,0.802921175956726,0.251983016729355,0.495231151580811,0,pink
1201,5.96422100067139,9.78989124298096,0.778816223144531,65.8000030517578,0.873346984386444,-0.121563300490379,0.778165876865387,0.744693696498871,0.291556119918823,0.45949786901474,0,pink
1202,5.99075078964233,9.83713340759277,0.778605103492737,65.8000030517578,0.837159335613251,-0.0313669703900814,0.745186805725098,0.750247895717621,0.305109649896622,0.483326107263565,0,pink
1203,5.1020712852478,8.93584060668945,0.812182605266571,59.4799995422363,0.554478108882904,-0.165080815553665,0.926055431365967,0.553242444992065,0.254923015832901,0.40698230266571,0,pink
1204,4.77491807937622,8.96771717071533,0.804191708564758,59.8600006103516,0.6961949467659,-0.186415538191795,0.929560363292694,0.5185866355896,0.305511504411697,0.304118573665619,0,pink
1205,5.50275611877441,9.04472827911377,0.871552586555481,60.2400016784668,0.64061713218689,-0.0565324984490871,0.925663769245148,0.565447807312012,0.283589243888855,0.208650127053261,0,pink
1206,5.55437421798706,8.98411464691162,0.855883061885834,60.6199989318848,0.550858616828918,-0.099540114402771,0.925061643123627,0.538923978805542,0.306487500667572,0.235415935516357,0,pink
1207,5.5897364616394,9.05370616912842,0.847094714641571,61.0,0.598484814167023,-0.0892812237143517,0.92930942773819,0.564043164253235,0.277520358562469,0.270747125148773,0,pink
1208,5.7922625541687,9.11083698272705,0.869413554668427,61.3800010681152,0.628022789955139,-0.082669235765934,0.956644356250763,0.553495347499847,0.284829497337341,0.238943219184875,0,pink
1209,5.9957127571106,9.10505294799805,0.826219797134399,61.7599983215332,0.602418541908264,-0.0505231432616711,0.955484569072723,0.563796162605286,0.313725888729095,0.214622169733047,0,pink
1210,5.75605916976929,9.19190120697021,0.802882969379425,62.1399993896484,0.657734274864197,-0.069801390171051,0.940632402896881,0.547656297683716,0.260602951049805,0.145017400383949,0,pink
1211,5.91705846786499,9.24129676818848,0.80496883392334,62.5200004577637,0.623186230659485,-0.114262416958809,0.924806714057922,0.546722054481506,0.259689748287201,0.17736904323101,0,pink
1212,6.01747226715088,9.24578762054443,0.839905500411987,62.9000015258789,0.59524142742157,-0.090880960226059,0.943118810653687,0.555981814861298,0.281455814838409,0.174305617809296,0,pink
1213,5.57778406143188,9.30041408538818,0.83732146024704,63.2999992370605,0.557369470596313,-0.0486156493425369,0.969482958316803,0.586273729801178,0.274551123380661,0.0840612426400185,0,pink
1214,5.32553052902222,9.36317443847656,0.830767929553986,63.7000007629395,0.552825212478638,-0.0541646033525467,0.926333785057068,0.562596619129181,0.25947779417038,0.132729634642601,0,pink
1215,5.6822772026062,9.42247486114502,0.892079889774323,64.0999984741211,0.823824346065521,-0.0856788605451584,0.928719878196716,0.584049761295319,0.270072460174561,0.237631857395172,0,pink
1216,5.80345058441162,9.47474193572998,0.809167087078094,64.5,0.783664584159851,-0.0936939492821693,0.883822500705719,0.599834442138672,0.261620938777924,0.307176172733307,0,pink
1217,5.81162881851196,9.41933536529541,0.874061763286591,64.9000015258789,0.859083235263824,-0.0565017089247704,0.941438972949982,0.698010981082916,0.267836064100266,0.181308537721634,0,pink
1218,5.95904874801636,9.50062942504883,0.879554033279419,65.3000030517578,0.832602262496948,-0.0902590230107307,0.875060677528381,0.630283236503601,0.270110785961151,0.363787621259689,0,pink
1219,4.60905933380127,8.83201503753662,0.881054759025574,56.5400009155273,0.781332671642303,0.0629720464348793,0.917813003063202,0.483198076486588,0.203044012188911,0.375002026557922,2,dark purple
1220,4.4930100440979,8.9027042388916,0.920115947723389,56.9599990844727,0.484081417322159,0.0670686289668083,0.961714267730713,0.513793230056763,0.173452138900757,0.394320458173752,2,dark purple
1221,4.58552360534668,8.91875457763672,0.904177844524384,57.7999992370605,0.630966603755951,0.0985740199685097,0.927568316459656,0.559408605098724,0.150025174021721,0.313886612653732,0,pink
1222,5.03117370605469,9.05986022949219,0.947885274887085,58.2200012207031,0.700345695018768,0.150115191936493,0.931158840656281,0.560553193092346,0.153232589364052,0.285957992076874,0,pink
1223,4.88515043258667,9.15661525726318,0.918516099452972,58.6399993896484,0.688311696052551,0.105657689273357,0.932385981082916,0.524273216724396,0.18106634914875,0.310268312692642,0,pink
1224,4.91292810440063,9.24679660797119,0.93474155664444,59.060001373291,0.748014032840729,0.135116577148438,0.927854478359222,0.548637270927429,0.178902223706245,0.365311831235886,0,pink
1225,4.8248348236084,9.30265617370605,0.943436682224274,59.4799995422363,0.752354145050049,0.145102441310883,0.908596813678741,0.511573672294617,0.170421317219734,0.337257385253906,0,pink
1226,4.98271989822388,9.30653285980225,0.905524373054504,59.9000015258789,0.685510754585266,0.172015175223351,0.900218188762665,0.532772839069366,0.207652658224106,0.226754888892174,0,pink
1227,5.05699968338013,9.30218696594238,0.947489380836487,60.0,0.759740948677063,0.0884408131241798,0.900452136993408,0.554553747177124,0.171171754598618,0.349382877349854,0,pink
1228,5.33385038375854,9.33840847015381,0.924250781536102,60.0999984741211,0.674627423286438,0.117114774882793,0.864952206611633,0.551654160022736,0.213599517941475,0.2750583589077,0,pink
1229,5.46462297439575,9.39504528045654,0.941514134407043,60.2000007629395,0.695546805858612,0.0520135723054409,0.848502218723297,0.524843871593475,0.191890299320221,0.270371317863464,0,pink
1230,5.56290531158447,9.43236923217773,0.945758104324341,60.2999992370605,0.710675179958344,0.146608993411064,0.873166918754578,0.562204599380493,0.166921392083168,0.21443036198616,0,pink
1231,6.01136493682861,9.36938285827637,0.917789161205292,60.4000015258789,0.718491017818451,0.141996532678604,0.842827677726746,0.574730396270752,0.259983032941818,0.328301548957825,0,pink
1232,5.72103404998779,9.38774013519287,0.927116990089417,60.5,0.666846632957458,0.217352956533432,0.850720286369324,0.560003578662872,0.202482357621193,0.257001966238022,0,pink
1233,5.1963152885437,9.69574642181396,0.831840634346008,65.9599990844727,0.512067258358002,-0.135316744446754,0.814567804336548,0.536068201065063,0.339850872755051,0.497209966182709,0,pink
1237,5.21872425079346,9.72927665710449,0.704032778739929,66.3600006103516,0.46170637011528,-0.194115087389946,0.755059719085693,0.467812985181808,0.379281342029572,0.355399817228317,1,purple
1238,5.07434177398682,9.76317501068115,0.735565185546875,66.4400024414063,0.502264976501465,-0.17763777077198,0.693372130393982,0.493074238300323,0.331081718206406,0.392235279083252,1,purple
1239,5.2827205657959,9.77988529205322,0.862930357456207,66.5199966430664,0.502665519714355,0.0947776809334755,0.768465518951416,0.54496842622757,0.367646753787994,0.40211284160614,1,purple
1240,5.1249213218689,9.81266593933105,0.739630520343781,66.5999984741211,0.583317339420319,-0.145834445953369,0.781232595443726,0.534339010715485,0.337239444255829,0.399765968322754,1,purple
1241,5.30406618118286,9.8415002822876,0.865743696689606,66.6999969482422,0.568633675575256,-0.0892896801233292,0.848966598510742,0.547315359115601,0.336675465106964,0.325959235429764,1,purple
1242,5.6147985458374,9.88747406005859,0.881199836730957,66.8000030517578,0.62590628862381,-0.0848102197051048,0.755680024623871,0.493103802204132,0.349785089492798,0.35154989361763,1,purple
1243,5.6501898765564,9.93724060058594,0.85597962141037,66.9000015258789,0.626431286334991,-0.0529909953474998,0.768922507762909,0.527320683002472,0.354935258626938,0.39849916100502,1,purple
1244,5.38602495193481,9.97738647460938,0.831624925136566,67.0,0.694162487983704,-0.107130788266659,0.819997370243073,0.54663211107254,0.365958124399185,0.405451059341431,1,purple
1245,5.72216272354126,9.81241130828857,0.887129485607147,67.0999984741211,0.801855087280273,0.0653266459703445,0.844687104225159,0.560456812381744,0.411377817392349,0.473739832639694,1,purple
1248,4.96965646743774,8.79867553710938,0.67582494020462,62.8199996948242,0.756784617900848,-0.187362879514694,0.8449347615242,0.640916228294373,0.281335979700089,0.525867640972137,0,pink
1249,5.14216041564941,8.82882022857666,0.597165703773499,62.9799995422363,0.57162994146347,-0.211089476943016,0.771112203598022,0.707146108150482,0.239409267902374,0.383581280708313,0,pink
1257,4.59487962722778,6.77527093887329,0.87879490852356,44.8199996948242,0.684149205684662,0.0422684624791145,0.757999181747437,0.602492451667786,0.326822996139526,0.556749045848846,2,dark purple
1258,4.83263492584229,6.82197427749634,0.747681140899658,45.2400016784668,0.643061816692352,0.0749587938189507,0.854016304016113,0.626931011676788,0.240263566374779,0.591795086860657,2,dark purple
1259,4.65358304977417,6.86514377593994,0.755582809448242,45.6599998474121,0.51443749666214,0.006861547473818,0.864334642887115,0.611057937145233,0.279546409845352,0.541268408298492,2,dark purple
1260,4.97111177444458,6.97865915298462,0.817624568939209,46.9199981689453,0.639206826686859,-0.0231876410543919,0.718758940696716,0.565073430538177,0.243416056036949,0.629928231239319,2,dark purple
1261,4.54976749420166,7.1409387588501,0.665858209133148,48.5999984741211,0.813229262828827,0.0895884782075882,0.631573498249054,0.560135126113892,0.339584350585938,0.706727743148804,2,dark purple
1262,4.27986335754395,7.157470703125,0.678463697433472,49.5,0.822670519351959,-0.029118999838829,0.682108938694,0.641999900341034,0.35317650437355,0.759234368801117,2,dark purple
1263,4.65371370315552,7.16219282150269,0.738480448722839,49.9500007629395,0.896621584892273,0.0493945442140102,0.69122040271759,0.620294690132141,0.397278726100922,0.832037925720215,2,dark purple
1264,4.93213272094727,7.15600490570068,0.742303729057312,50.4000015258789,0.869810223579407,0.0735181272029877,0.681900441646576,0.587998032569885,0.384122759103775,0.79408323764801,2,dark purple
1265,5.17848682403564,7.10841226577759,0.66402268409729,51.2999992370605,0.838100492954254,0.0484866611659527,0.627466440200806,0.57579493522644,0.383462697267532,0.731971681118011,2,dark purple
1268,4.78624725341797,8.18144989013672,0.774267435073853,59.1199989318848,0.870296835899353,0.706377327442169,0.591632962226868,0.713258445262909,0.111978769302368,0.888815820217133,0,pink
